index,title,content,starRating
11394,Nemultumit,nu este fiabil deloc. dupa 2 folosiri s-a slabit bratul si se auzea ceva inauntru. mai grav ca telefonul il recunostea dar nu actiona butonul de camera deci nu se putea folosi. l-am trimis in service si astept raspunsul.,1
11179,"Se potiveste aproximativ, pentru cei total nepretentiosi","folia face cat costa. nu e de luat, diferenta e de vreo 2 mm in minus fata de cat ar trebui sa fie, sa acopere ecranul.",1
7776,Nemultumit,"nu este fast charge cu toate ca  in descriere asa zice, am un note9 si al incarca in 2,5 ore. incarcator nu are...",1
2343,Excelent,"am cumparat-o de cateva zile. e foarte tare. pt ce aveam eu nevoie - difuzor in plus si mai puternic pentru tableta. dau drunul la muzica o pun in buzunar si imi vad de treaba. nu am testat-o inca in apa, dar bateria pot zice ca tine mai mult de 5 ore cat arata ei autonomie, e drept nu la volum maxim, dar peste jumatate.   pro:  pret super decent pentru ceea ce face  conectare super usoara  volum destul de mare, umple bine o camera de 16mp  protectia la apa  picioruse mici cat niste gamalii de cauciuc, isi fac treaba foarte bine.   bass destul de puternic  calitate buna de redare a sunetului  contra:  aplicatia nu am putut-o conecta cu boxa  as fi vrut un indicator de baterie  ar fi fost util pentru mine o plicatie prin care sa pot folosi un equaliser.    o recomand!",5
13650,NU,"o prostie, nu am reusit sa incarc nici macar o data bateria telefonului.",1
750,Recomand,recomand!!! un ceas frumos care place baiatului!!! multumesc estore!!!,5
11137,Prindere defecta,"am comandat de curand 2 curele, culori diferite. ambele au un defect la prindere, la una defectul este pronuntat si nu o pot folosi... la cealalta e acceptabil! atentie, clemele de prindere sunt din plastic, unul foarte moale din pacate, plasticul acela la mine a venit zgariat si nu intra in ceas... pacat pentru ca arata chiar bine!",2
11866,Nu recomand,bratul suportului e foarte lung si ca atare telefonul se vibreaza enervant in timpul condusului,1
4947,Un produs calitate pret foarte bun,"un produs calitate pret foarte bun, i-am dat 4 stele deoarece pe partea de microfon trebuie sa stai relativ destul de aproape de boxa pentru a te auzi bine. calitatea sunetului foarte buna.",4
2103,Per total isi merita banii - 300 lei,"vin de la samsung gear 3 pe care l-am returnat pentru ca bateria era mediocra, max 2 zile, plus ca imi omora bateria telefonului (oneplus). ceasul este ok dar depinde ce vrei de la el...  pro:  - ecranul transreflective este foarte bun in lumina zilei, chiar stins  - notificarile sunt rapide, gear 3 le transmitea cu 2 sec intarziere fata de telefon  - textul notificarilor este complet  - dupa 24h de butonat, conectat non-stop, a consumat 5% baterie  - comod si usor de purtat, nu il simti  - poti veadea caller id dar trebuie instalat in engleza (uk)  - gps + monitorizare activitati  - app mi fit usor de folosit    contra dar nu deal-breaker:  - dureaza aprox 15 min sa il configurezi - mi fit este app  - emoticoanele nu se vad, apar ca patratele cu?  - daca se da clear la notificari, nu comunica asta telefonului si nici invers, de la telefon la ceas  - trebuie sa treci prin fiecare notificare in parte pentru a ajunge sa dai clear la tot, chiar daca le-ai citit deja in telefon  - nu vezi daca ai sau nu notificare decat daca il pornesti si dai swipe in jos (la gear 3 era un dot aprins pe ecran)    per total, pentru 300 lei este excelent dar depinde ce asteptari ai... daca vrei doar sa iti vibreze la notificari (fara sa le citesti de pe el), e ok si un fitness band (eu am huawei color band a2)",5
7841,Dezamagitor,"destul de incomod de purtat, foarte sensibil la atingere, sare foarte usor din modul ora in urmatorul mos si poti reveni la ora doar trecand rand pe tand prin toate modurile. destul de greu de configurat. nu primesti notificari prin vibratie pt apeluri sau mesaje, desi pe site figureaza aceasta optiune in descrierea produsului. l-am returnat dupa doua zile. din pacate returul la emag lasa mult de dorit, dupa o saptamana inca nu au restituit valoarea produsului",2
6028,Excelent,raport calitate pret ok!,5
7025,Printre cele mai bune casti!,nu ii vor dezamagi nici pe cei pretentiosi! recomand! felicitari emag pentru promptitudine!,5
13721,Slab,"slabut, are momente cand nu se conecteaza. nu incarca.",2
2115,Recomand,mia placut dizainul ei,5
7360,Recomand,"calitate audio foarte buna, bateria tine destul de mult si dupa parerea mea este o achizitie care merita!!!!",5
8563,Foarte slab,"dupa doua luni de folosire s-a blocat l am trimis in service si nu mai putut fi reparat, bateria tine foarte putin cam o zi, apelurile preluate pe ceas se aud foarte rau, am fost foarte dezamagit de el",1
8690,"Cablu contrafacut de proasta calitate, NU CUMPARATI!!!","cablu contrafacut, de proasta calitate.  intamplator detin acelasi cablu original samsung livrat impreuna cu telefonul si am putut vede diferenta.  este de doua ori mai subtire si este prost facut. calitatea materialelor difera foarte mult. daca tragi sau indoi mufa pe langa fir se rupe imediat. m-am si mirat de ce costa 15 lei cand celelalte erau undeva la 27 de lei.  cablul mi-a fost livrat de firma malipen prin emag.  nu cumparati!!!",1
5442,Garantie pe viata,garantie pe viata. \r\nadaptor sd inclus.  pro:: garantie pe viata. \r\nadaptor sd inclus.  contra:: nimic,5
11396,Meh,"este un incarcator ok, dar nu il recomand deoarece cablul este plat si nu il poti pune in ce pozitie vrei.",2
7254,Foarte bun,am primit produsul. foarte multumit.,5
8083,Nemultumit,"dupa aproape o luna casca dreapta a cedat si nu se mai aude nimic. nici nu se merita sa trimiti asa casti inapoi prin garantie. la 25 de lei e de asteptat ca nu sunt bune de ceva, dar eu personal am sperat sa fiu ""norocos"" si sa nu mi se strice asa rapid avand in vedere ca aproape toata lumea se plange ca se strica imediat. intradevar, se aud bine, dar eu propun ca nimeni sa nu mai cumpere panaramele astea de casti si poate emag-ul le scoate pentru ca nu merita nici 5 lei produsul asta:)",1
6950,Multumesc,"foarte bun pentru pretul lui, instalat usor, cu ajutorul celor de la baby toy!",5
12251,Nemultumit,incarca foarte foarte incet! nu recomand,1
283,Excelent,supertableta. nu se compara cu tabletele cu android,5
2912,Util!,un ceas pentru copii foarte bun. recomand tuturor parintilor,5
8105,Nu recomand,"nu cumparati acest produs! nu sta conectata nici 5 minute, e o mare porcarie.",1
3116,Decent,se conecteaza ok cu telefonul chiar daca conexiunea mai pica uneori   cureaua are gauri si pentru mainile mai micute se prinde foarte greu la mana   un design placut    imaginile cu ceas care sunt disponibile 3 la numar nu prea ma incanta   tin sa mentionez ca n-am testat functile care necesita card sim dar sunetul care se aude de la cel care te suna este decent si el te aude pe tine ok  sincronizare ok,4
3151,Bun,"incarca de aprox 3-4 ori de la 20%-30% un iph 5s, dezavantajul este ca se incarca foarte greu.",4
5513,Bun,"am achizitionat aceste casti cu 154 dupa ce s au defectat cele de la skull candy jib wireless, am avut ceva emotii nestiind firma.   sunet:  - se aud destul de tare desi la maxim basul nu mai este prea accentuat, in rest la 6-7/10 au un bass destul de bun pentru cei pretentiosi.  - le folosesc in mare parte doar la sala, se pierde semnalul la 10 m de telefon deci trebuie sa stau cu telefonul cat mai aproape un mare minus pentru mine acest aspect, apoi cand primesc o notificare sau ceva de genul se aud foarte prost distorsionat asta pana pun pauza si pornesc iar melodia nu stiu daca au ele un defect sau asa sunt.  - stau bine in urechi, au 3 randuri de dopuri mici, mjilocii si mari   -, castile vin in limba chineza, cand le pornesc opresc imi vorbeste in chineza iar un minus  - dupa ce le imperechezi prima data cu telefonul se conecteaza aproape instant  -am vorbit doar odata la telefon si nu am avut probleme sa nu ma auda cealalta persoana  - sunt rezistente la apa, nu le am testat dar cel putin din specificatii un plus    merita un 100-130 lei maxim. sunt ok pana acum.",4
10942,Nu recomand calitate sub china,nici macar nu incarca in primul rand     nici vb de calitate foarte groasa si pozele din anunt sunt doar din spate sa nu ai nici cea mai mica idee de grosime si cum arata pe telefo.,1
2981,Excelent,foarte multumit. se aude clar cu un bass acceptabil. bateria tine mult.  pro: handsfree  cons: sensibilitate redusa a receptorului radio,5
4012,Recomand,foarte multumit de achizitie,5
10281,Nu recomand!,"am achizitionat acest produs in ian.2017. cu toate ca pe cutie scrie made in germany si te astepti la un anumit standard, materiale din care este facuta boxa si microfonul nu puteau fi de mai proasta calitate. si imbinarile lasa de dorit.  sunetul nu este dintre cele mai grozave.  nu as recomanda.",1
13927,Nu recomand,"foarte slaba si instabila, mufa pentru incarcare se distruge in maxim 1 luna, iar acum sa blocat si nu mai porneste.  deci?",1
14346,Foarte slab,nu merge decat cu mufa putin scoasa. e un produs de slaba calitate. nu incarca mereu pana la 100%.,1
7272,Foarte multumit,livrarea a fost foarte rapida iar raportul pret calitate este ok. recomand,5
10171,Foarte slab,"un produs foarte prost, nu recomand, o chinezarie ieftina!!! cand misti boxa se aude ca si cum s-ar misca difuzorul in ea!",1
9518,Nu recomand,"foarte prost produsul. nu merge butonul de on/off. in rest merge bine, mi-as dori un produs la fel doar ca sa mearga in stare perfecta fara mici defecte.",1
4312,Foarte multumit,f. multumit!,5
8878,Nu recomand,purtat doua zile. a ruginit spatele.,1
3425,Merita,"un cablu # rezistent, lucios si isi face treaba bine.  merge",4
14502,Foarte slab,bateria este sub orice critica. tine mai putin decat bateria cea veche pe care o am de 3 ani,1
4150,Super,"deci exceptionala boxa asta, pot sa zic ca sunetul e ft bun tinand cont de marimea ei",5
10129,E-boda,asa ca si aspect si simt pe mana e ok. problema e cand il scoti din stand-by si pur si simplu vrei sa verici ora...... iti arata ora de la ultima verificare. daca scoti baeria trebuie sa setezi totul din nou. dar la bani estia' la ce sa te astepti......,2
13838,Durata de viata a fost de 2 luni,mecanismul care permite deschiderea bratelor a cedat dupa 2 luni.,1
9386,Nu recomand,"este un produs de o calitate foarte slaba, ineficient pot sa zic, intr-adevar nu este un produs scump, dar nu ma asteptam sa se strice dupa a doua zi de utilizare iar pana la momentul colapsului final facea contact cand avea “gadgetul” timpul necesar sa-mi acorde “sprijin”. nu recomand. bani aruncati pe fereastra.",1
9521,Foarte prost,o mare teapa se descarca in cateva ore fara sa il folosesti nu are cadouri si nu e acelasi ca in poza,1
10893,Foarte prost sau defect,l-am cumparat raportandu-ma la review-uri. experienta mea a fost urmatoarea: prima incarcare a durat 19 ore. apoi am incarcat un ipad si 50% dintr-un iphone si a murit. asta inseamna cam 10000 mah. il voi trimite inapoi si incerc altceva.,1
111,Foarte multumit,incarca f repede... este ok,5
2965,Foarte multumit,"imi place, sunt foarte multumit de ea.",5
9628,Foarte slab,".. o am de o zi, a facut scurt bateria si s a stins telefonul, l am bagat la incarcat si mi-a ars incarcatorul:)) mare firma",1
4767,Extrem de buna!!,"am achizitionat-o la pretul de 89.99 ron si cand am pornit-o, nu mi-a venit sa cred ca o boxa asa de mica poate sa redea un sunet atat de tare si totodata asa de clar...... o recomand tuturor celor care vor sa uite de boxele cu fir sau de cele wireless scumpe si dezamagitoare calitativ!!",5
12425,Nu recomand,"un produs deplorabil. calitatea materialelor este groaznica! se extinde/retrage printr-un mecanism pe arcuri. acel mecanism desface carcasa din spate dupa nici 3 extinderi/retrageri, ducand la iesirea arcurilor din orificii pana in capatul tijelor (odata iesite arcurile, mecanismul nu mai retrage tija). pe scurt, durata de folosire a acestui produs e de 5 min.. nu cumparati asa ceva!",1
13601,Dezamagitor,"produs supraelavuat la pret, in momentul cand se incalzeste parbrizul cade, detin 2 bucati si ambele se comporta la fel, nu recomand",2
358,Foarte multumit,"sunt foarte multumit de acest produs, timp de functionare acumulator 5-6 ore la volum mediu, sunet clar.",5
3789,Foarte multumit,"dopurile care apar in poza sunt foarte eficiente, fixeaza foarte bine castile in urechi si nu cad la alergat sau daca agheti cablul cu mana",5
3419,Recomand,excelente,5
9424,Nu recomand,dupa numai 10 minute de utilizare (mai bn zis ce nervi) am dat retur.   nu poti asculta muzica decat daca telefonul este tinut la 10 cm de casca. la o distanta mai mare conexiunea se tot intrerupe si la o distanta de peste 1.5m se deconecta complet. incercat pe un s7 edge si un s8. pe ambele telefone acelas rezulta. mai sunt si varianta pro... nu se merita...,1
7381,Merita,foarte rapid. pret bun,5
798,Foarte multumit,"sunt fericit sa cumpar acest produs de inalta calitate cu un pret mic. cand am luat-o, am folosit-o pentru a-mi incarca telefonul, surprinzator, telefonul meu a fost incarcat rapid si in siguranta. apropo, aceasta baterie este suficient de mica pentru a va pune in buzunar si buna pentru calatoria dvs. in afara.",5
1619,Foarte multumit,recomand cu incredere!,5
1763,Ok,o bratara bunicica. nu-mi pare rau.,5
4301,Recomand,"e foarte bun, am un galaxy s7 edge, si pot spune ca incarca destul de repede pe fast, deferenta fata de cablu pe fast e undeva la 30 min care zic eu ca e ok avand in vedere ca e wireles, oricum pretul e cam mare",4
8395,"Calitate proasta, pret exagerat.","calitate proasta desi am platit un pret mai mare in speranta ca am sa obtin calitate. mufa pentru telefon iese din telefon chiar si la atingeri mai usoare, inelul argintiu din dreptul telefonului s-a deslipit in ziua a doua. mai mult, daca este conectat la un dac pentru casti (in cazul meu un fiio q1 mark ii) accesoriul nu este recunoscut. in concluzie, produs foarte prost pentru pretul cerut (l-am achizitionat cu 89 de lei).",1
1219,Foarte bun,eu lam dat copilului meu si e forte bun si e foarte multumit eu am zis ca o sa imi eau si eu pe rosu,5
14973,Foarte slab - nu recomand pentru masurarea pulsului,"am luat bratara pentru a monitoriza pulsul pe durata antrenamentelor, la sport. am vazut ca are foarte multe reviews de 4 si 5 stele si m-am gandit ca este un produs bun.   probabil ca asa si este, daca tot ce iti doresti este sa stii cand iti suna telefonul sau sa primesti alerte cand ai mesaje noi. pentru functia de masurare a pulsului insa, a dat erori indiferent cum am tinut bratara pe mana. de ex., dupa un antrenament super intens, cand abia respiram, bratara imi arata 54. cu alta ocazie, stand in masina la stop, mi-am masurat de 3 ori consecutiv pulsul si am avut rezultate intre 66 si 110. un alt aspect negativ este acela ca mananca foarte mult din bateria telefonului, faptul ca trebuie sa ai activat bluetooth ca sa comunice cu bratara. mi s-a descarcat telefonul de doua ori mai repede, fata de situatia initiala, fara bratara conectata. nu o recomand pentru activitati sportive, e un gadget dragut pentru alertele de pe mobil.",1
